Código;Nome do cargo na Pesquisa;Região;Segmento;Data;;;;;;;;;;;;;;;;
143;Técnico em Eletrônica;SC;Geral;2024;;;;;;;;;;;;;;;;
701;Técnico em Fabricação Mecânica;SC;Geral;2024;;;;;;;;;;;;;;;;
158;Técnico em Infraestrutura de TI;SC;Geral;2024;;;;;;;;;;;;;;;;
711;Técnico em Manutenção de Máquinas Industriais;SC;Geral;2024;;;;;;;;;;;;;;;;
717;Técnico em Meio Ambiente;SC;Geral;2024;;;;;;;;;;;;;;;;
723;Técnico em Obras;SC;Geral;2024;;;;;;;;;;;;;;;;
727;Técnico em Pré-Impressão Gráfica;SC;Geral;2024;;;;;;;;;;;;;;;;
124;Técnico em Segurança do Trabalho;SC;Geral;2024;;;;;;;;;;;;;;;;
421;UX/UI Designer;SC;Geral;2024;;;;;;;;;;;;;;;;
454;Vendedor Externo;SC;Geral;2024;;;;;;;;;;;;;;;;
272;Vendedor Interno;SC;Geral;2024;;;;;;;;;;;;;;;;
350;Vendedor Técnico;SC;Geral;2024;;;;;;;;;;;;;;;;
457;Vice-Presidente;SC;Geral;2024;;;;;;;;;;;;;;;;
661;Vigilante;SC;Geral;2024;;;;;;;;;;;;;;;;
212;Engenheiro;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
9;Advogado;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
203;Almoxarife;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
13;Analista Administrativo;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
19;"Analista Comercial	";Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
1200;Analista de Captação de Recursos;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
136;Analista de Compras;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
876;Analista de Custos;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
437;Analista de Inovação ;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
42;Analista de Marketing;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
45;Analista de Mídias Sociais;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
190;Analista de Planejamento Financeiro;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
52;Analista de Recursos Humanos;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
376;Analista de Relacionamento;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
30;Analista de Tecnologia da Informação;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
1199;"Analista de Urbanismo	";Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
16;Analista Financeiro;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
475;Arquiteto;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
59;Assistente Administrativo;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
62;Assistente Comercial;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
67;Assistente de Compras;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
531;"Assistente de Engenharia	";Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
390;Assistente de Infraestrutura Predial;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
1201;Assistente de Legalização;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
71;Assistente de Marketing;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
341;Assistente de Planejamento Financeiro;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
77;Assistente de Recursos Humanos;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
442;Assistente de Relacionamento;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
31;Assistente de Tecnologia da Informação;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
79;Assistente Financeiro;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
83;Auxiliar Administrativo;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
318;"Auxiliar de Atendimento        
";Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
207;"Auxiliar de Engenharia	";Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
91;Auxiliar de Serviços Gerais;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
95;Controller;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
1202;Controller de Obras;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
39;Coordenador Administrativo;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
41;Coordenador Comercial;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
137;Coordenador de Compras;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
1203;Coordenador de Legalização;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
56;Coordenador de Marketing;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
209;Coordenador de Obras;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
597;Coordenador de Planejamento Financeiro;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
121;Coordenador de Recursos Humanos;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
448;Coordenador de Relacionamento;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
76;Coordenador de Tecnologia da Informação;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
122;Coordenador Financeiro;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
99;"Diretor Administrativo	";Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
100;Diretor Comercial;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
547;Diretor de Incorporação;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
400;Diretor de Tecnologia;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
338;"Estagiário Administrativo	";Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
1205;Estagiário de Engenharia Civil;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
105;Executivo de Contas;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
106;Gerente Administrativo;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
107;Gerente Comercial;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
109;Gerente de Compras;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
213;"Gerente de Engenharia	";Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
1205;Gerente de Imobiliárias;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
548;Gerente de Incorporação;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
546;Coordenador de Incorporação;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
112;Gerente de Marketing;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
451;"Gerente de Negócios	";Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
342;Gerente de Planejamento Financeiro;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
113;Gerente de Recursos Humanos;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
408;Gerente de Relacionamento;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
63;Gerente de Tecnologia da Informação;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
114;Gerente Financeiro;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
473;Gerente Técnico de Loteamentos        ;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
583;"Supervisor de Negócios	";Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
588;Supervisor de Obras;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
469;Supervisor Financeiro;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
269;"Técnico em Edificações	";Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
587;Servente de Obras;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
470;Mestre de Obras;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
123;Coordenador de Controladoria;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
111;Gerente de Controladoria;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
97;Coordenador de Projetos;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
544;Assistente de Incorporação;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
543;Analista de Incorporação;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
124;Técnico em Segurança do Trabalho;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
407;Gerente de Produto;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
305;Coordenador de Produto;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
375;Analista de Produto;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
26;Analista de Controladoria;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
46;Analista de Negocios;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
18;Analista de Projetos;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
65;Gerente de Projetos;Nacional;Construção Civil ;2025;;;;;;;;;;;;;;;;
91;Auxiliar de Serviços Gerais;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Coordenador Acadêmico;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Secretária Escolar;Nacional;Educação;2024;;;;;;;;;;;;;;;;
62;Assistente Comercial;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Bibliotecário;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Técnico em Informática;Nacional;Educação;2024;;;;;;;;;;;;;;;;
77;Assistente de Recursos Humanos;Nacional;Educação;2024;;;;;;;;;;;;;;;;
79;Assistente Financeiro;Nacional;Educação;2024;;;;;;;;;;;;;;;;
71;Assistente de Marketing;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Diretor de Instituição Educacional;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Professor de Ensino Médio;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Professor de Ensino Superior;Nacional;Educação;2024;;;;;;;;;;;;;;;;
16;Analista Financeiro;Nacional;Educação;2024;;;;;;;;;;;;;;;;
122;Coordenador Financeiro;Nacional;Educação;2024;;;;;;;;;;;;;;;;
59;Assistente Administrativo;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Assistente de Ensino;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Auxiliar de Infraestrutura Predial;Nacional;Educação;2024;;;;;;;;;;;;;;;;
41;Coordenador Comercial;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Professor de Pós-graduação;Nacional;Educação;2024;;;;;;;;;;;;;;;;
13;Analista Administrativo;Nacional;Educação;2024;;;;;;;;;;;;;;;;
52;Analista de Recursos Humanos;Nacional;Educação;2024;;;;;;;;;;;;;;;;
132;Coordenador de Infraestrutura de TI;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Professor de Educação Infantil;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Professor de Ensino Fundamental - Anos finais;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Professor de Ensino Fundamental - Anos iniciais;Nacional;Educação;2024;;;;;;;;;;;;;;;;
203;Almoxarife;Nacional;Educação;2024;;;;;;;;;;;;;;;;
42;Analista de Marketing;Nacional;Educação;2024;;;;;;;;;;;;;;;;
22;Analista de Sistemas;Nacional;Educação;2024;;;;;;;;;;;;;;;;
83;Auxiliar Administrativo;Nacional;Educação;2024;;;;;;;;;;;;;;;;
121;Coordenador de Recursos Humanos;Nacional;Educação;2024;;;;;;;;;;;;;;;;
619;Cozinheiro;Nacional;Educação;2024;;;;;;;;;;;;;;;;
399;Designer;Nacional;Educação;2024;;;;;;;;;;;;;;;;
19;Analista Comercial;Nacional;Educação;2024;;;;;;;;;;;;;;;;
21;Analista Contábil;Nacional;Educação;2024;;;;;;;;;;;;;;;;
25;Analista de Atendimento e Suporte;Nacional;Educação;2024;;;;;;;;;;;;;;;;
28;Analista de Departamento Pessoal;Nacional;Educação;2024;;;;;;;;;;;;;;;;
15;Analista de Infraestrutura de TI;Nacional;Educação;2024;;;;;;;;;;;;;;;;
190;Analista de Planejamento Financeiro;Nacional;Educação;2024;;;;;;;;;;;;;;;;
67;Assistente de Compras;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Assistente de Laboratório;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Assistente Social;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Auxiliar de Ensino;Nacional;Educação;2024;;;;;;;;;;;;;;;;
39;Coordenador Administrativo;Nacional;Educação;2024;;;;;;;;;;;;;;;;
99;Diretor Administrativo;Nacional;Educação;2024;;;;;;;;;;;;;;;;
878;Gerente de Manutenção;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Monitor Escolar;Nacional;Educação;2024;;;;;;;;;;;;;;;;
151;Motorista;Nacional;Educação;2024;;;;;;;;;;;;;;;;
661;Vigilante;Nacional;Educação;2024;;;;;;;;;;;;;;;;
50;Analista de Qualidade e Processos;Nacional;Educação;2024;;;;;;;;;;;;;;;;
177;Analista Educacional;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Assessor Acadêmico;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Assessor de Imprensa;Nacional;Educação;2024;;;;;;;;;;;;;;;;
273;Assistente Contábil;Nacional;Educação;2024;;;;;;;;;;;;;;;;
75;Assistente de Qualidade e Processos;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Assistente Pedagógico;Nacional;Educação;2024;;;;;;;;;;;;;;;;
93;Comprador;Nacional;Educação;2024;;;;;;;;;;;;;;;;
94;Contador;Nacional;Educação;2024;;;;;;;;;;;;;;;;
47;Coordenador de Atendimento e Suporte;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Coordenador de Educação Corporativa;Nacional;Educação;2024;;;;;;;;;;;;;;;;
863;Coordenador de Manutenção;Nacional;Educação;2024;;;;;;;;;;;;;;;;
120;Coordenador de Qualidade e Processos;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Coordenador Pedagógico;Nacional;Educação;2024;;;;;;;;;;;;;;;;
1;Desenvolvedor;Nacional;Educação;2024;;;;;;;;;;;;;;;;
820;Encarregado de Manutenção;Nacional;Educação;2024;;;;;;;;;;;;;;;;
112;Gerente de Marketing;Nacional;Educação;2024;;;;;;;;;;;;;;;;
114;Gerente Financeiro;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Orientador Educacional;Nacional;Educação;2024;;;;;;;;;;;;;;;;
586;Pedreiro;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Pró-Reitor de Ensino e Extensão;Nacional;Educação;2024;;;;;;;;;;;;;;;;
833;Produtor Audiovisual;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Psicopedagogo;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Reitor;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Técnico em Mecânica;Nacional;Educação;2024;;;;;;;;;;;;;;;;
124;Técnico em Segurança do Trabalho;Nacional;Educação;2024;;;;;;;;;;;;;;;;
274;Coordenador Contábil;Nacional;Educação;2024;;;;;;;;;;;;;;;;
56;Coordenador de Marketing;Nacional;Educação;2024;;;;;;;;;;;;;;;;
146;Designer Instrucional;Nacional;Educação;2024;;;;;;;;;;;;;;;;
106;Gerente Administrativo;Nacional;Educação;2024;;;;;;;;;;;;;;;;
107;Gerente Comercial;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Pintor;Nacional;Educação;2024;;;;;;;;;;;;;;;;
417;Técnico em Eletrotécnica;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Gerente de Segurança Patrimonial;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;Professor Educação Especial;Nacional;Educação;2024;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
