Código;Nome do Cargo;Senioridade;Região;Segmento;Data;Horas;Dados Estatísticos - Empresas;Dados Estatísticos - Salários;Menor Salário;1o Quartil;Média;Mediana;3o Quartil;Maior Salário
774;Projetista Metalúrgico;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;11;4808,63;4913,36;5672,37;5863,09;6142,48;6651,97
1;Desenvolvedor;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;95;5670,44;6633,06;8102,86;8538,18;8770,81;9851,59
1;Desenvolvedor;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;70;3686,56;6633,06;7610,66;7761,47;8770,81;8770,81
1;Desenvolvedor;Sênior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;44;8538,18;9851,59;10371,40;9851,59;10688,74;11597,33
884;Designer de Produto;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;10;19;2839,34;3663,66;4473,14;3707,00;5557,32;7709,91
884;Designer de Produto;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;3;2876,89;3804,02;4258,85;4731,15;4949,83;5168,51
884;Designer de Produto;Sênior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;5;5492,75;5621,89;6085,11;5750,75;5850,24;7709,91
99;Diretor Administrativo;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;5;16817,63;20525,68;24321,95;20525,68;20525,68;43215,11
218;Eletricista;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;9;28;3887,54;4427,77;4814,43;4810,45;5139,85;5646,62
218;Eletricista;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;6;3621,63;3838,60;4131,85;4289,90;4427,77;4427,77
218;Eletricista;Sênior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;5;4341,38;4779,92;5155,46;5051,17;5571,71;6033,14
871;Embalador;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;9;119;1892,28;1892,28;2060,66;1892,28;2215,00;2797,43
1029;Encarregado de Costura;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;4;4020,63;4033,09;4305,38;4124,24;4396,53;4952,40
1052;Supervisor de Expedição de Fios;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;5;4281,38;4993,75;5559,09;6038,29;6070,63;6411,41
820;Encarregado de Manutenção;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;8;9;5100,11;5584,22;6881,48;7418,66;7885,82;8621,52
355;Encarregado de Produção;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;13;58;3957,63;5094,11;5554,05;5558,38;6328,98;6394,48
355;Encarregado de Produção;Júnior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;5;2742,25;3366,71;3736,20;3663,66;3663,66;5244,68
355;Encarregado de Produção;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;6;3516,20;3843,18;4941,36;5228,81;6015,42;6015,42
355;Encarregado de Produção;Sênior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;4;3909,13;4243,67;4640,71;4550,73;4947,77;5552,24
1087;Enfestador;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;7;32;1930,15;2436,34;2570,57;2559,99;2747,75;3205,71
1087;Enfestador;Júnior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;6;2305,36;2305,36;2526,55;2526,55;2747,75;2747,75
1087;Enfestador;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;6;2436,34;2436,34;2661,00;2436,34;2870,31;3205,71
621;Estilista;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;7;19;4785,66;5999,12;6665,19;6763,12;7327,33;7908,02
621;Estilista;Júnior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;5;3455,35;3548,26;3972,54;3790,98;4194,53;4873,59
621;Estilista;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;7;4387,82;5153,40;5812,46;5939,52;6072,52;7908,02
621;Estilista;Sênior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;4;6411,41;6675,20;6944,47;6763,12;7032,40;7840,24
468;Estoquista;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;7;31;1892,28;2263,23;2574,19;2691,22;2691,22;3099,46
406;Expedidor;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;17;93;2316,68;2683,11;2886,65;2876,89;3137,93;3496,47
406;Expedidor;Júnior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;25;2015,02;2691,22;2762,61;2876,89;2876,89;3079,47
406;Expedidor;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;6;18;2289,79;2816,47;2944,88;3137,93;3137,93;3221,64
872;Ferramenteiro;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;18;4008,47;4974,62;5286,79;5273,02;5722,19;6220,35
106;Gerente Administrativo;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;6;6;8032,77;9103,57;10274,59;10059,40;11501,74;12728,48
107;Gerente Comercial;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;11;18;6128,70;10913,99;12538,55;13057,30;13057,30;19490,67
109;Gerente de Compras;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;6;6;8416,11;8876,44;10581,62;9595,78;12329,02;14005,30
135;Gerente de Infraestrutura de TI;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;7;10844,00;12011,32;12406,41;12289,76;13229,49;13229,49
464;Gerente de Loja;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;17;4486,07;4836,04;5523,34;5639,96;6190,68;6190,68
311;Gerente de Operações;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;4;8538,18;13937,40;18601,14;17549,34;22213,08;30767,69
66;Gerente de Pesquisa e Desenvolvimento P&D;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;4;5417,47;6597,15;7663,22;7351,19;8417,27;10533,03
613;Gerente de Produção;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;8;9;5495,50;6022,15;7436,41;7505,27;7799,78;11289,09
632;Gerente de Qualidade;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;3;6411,41;9378,68;12171,46;12345,95;15051,48;17757,02
113;Gerente de Recursos Humanos;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;6;7471,13;12026,89;12040,72;12203,66;12829,69;15359,51
114;Gerente Financeiro;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;9;10;5183,17;8728,45;11285,68;10908,22;12938,88;19490,67
873;Gerente Industrial;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;5;5637,46;6990,37;11999,43;10990,99;15848,90;20529,45
870;Inspetor de Qualidade;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;14;27;2362,20;2762,40;3075,10;2917,34;3490,29;3749,76
870;Inspetor de Qualidade;Júnior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;6;8;2018,68;2262,73;2642,70;2541,74;2937,34;3501,55
870;Inspetor de Qualidade;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;3;2436,34;2676,84;2944,23;2917,34;3198,18;3479,02
1091;Inspetor de Qualidade Externo;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;6;18;2852,39;3067,63;3716,29;3841,53;4080,43;4946,55
797;Laboratorista Têxtil;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;8;23;2886,12;3265,54;3430,91;3362,36;3612,40;4651,02
1187;Líder de Armazém;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;4;2564,56;3083,20;3634,26;3646,72;4197,77;4679,02
968;Líder de Expedição;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;15;17;3256,08;3772,66;4299,77;4064,77;4672,09;5864,61
968;Líder de Expedição;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;3;3157,16;3160,22;3192,17;3163,28;3209,68;3256,08
968;Líder de Expedição;Sênior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;3;2747,75;3260,20;4941,92;3772,66;6039,00;8305,35
1046;Líder de Operações;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;9;25;3256,08;3504,96;3799,83;3801,25;4093,12;4579,58
819;Mecânico de Manutenção de Máquinas;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;15;84;3734,73;4183,85;4674,39;4600,03;5093,96;5748,29
819;Mecânico de Manutenção de Máquinas;Júnior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;13;3163,28;3388,72;3525,29;3480,13;3734,73;3922,78
819;Mecânico de Manutenção de Máquinas;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;13;4008,47;4183,85;4250,80;4269,82;4285,08;4407,63
819;Mecânico de Manutenção de Máquinas;Sênior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;7;24;4407,63;4859,67;4913,29;4952,40;5093,96;5748,29
1095;Mecânico de Manutenção Teares;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;6;26;3594,79;4269,82;4467,16;4407,63;4939,34;5428,63
1095;Mecânico de Manutenção Teares;Júnior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;6;3090,10;3090,10;3307,25;3090,10;3468,61;3888,33
1095;Mecânico de Manutenção Teares;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;13;3743,20;3743,20;4209,27;4269,82;4407,63;4900,15
1095;Mecânico de Manutenção Teares;Sênior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;8;4273,43;4910,43;4881,93;4952,40;4987,79;5093,96
623;Modelista;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;8;18;4425,06;5220,26;5839,29;5671,35;6358,22;7139,56
623;Modelista;Sênior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;5;4851,16;5847,21;6422,14;7133,23;7139,56;7139,56
356;Montador;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;160;2232,09;2232,09;2356,79;2232,09;2232,09;3242,76
356;Montador;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;31;2720,17;2764,23;2790,86;2764,23;2764,23;3319,85
151;Motorista;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;13;33;2747,75;2995,14;3396,76;3512,54;3837,62;4112,07
151;Motorista;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;6;3164,88;3211,43;3330,49;3306,39;3444,21;3535,37
958;Motorista de Caminhão;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;8;21;3043,59;3611,36;4080,76;3795,56;4718,76;5313,58
788;Nutricionista;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;3;4396,40;4549,97;5515,52;4703,55;6075,08;7446,61
769;Operador CNC;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;26;2720,17;2815,88;3149,85;2962,12;3573,45;3870,64
802;Operador de Calandra;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;6;33;2450,08;2786,62;2962,51;2944,51;3087,29;3482,42
886;Operador de Caldeira;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;9;32;2568,64;2965,77;3257,01;3326,23;3616,93;3979,03
1097;Operador de Embaladeira;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;8;40;2237,58;2459,74;2610,82;2566,89;2786,62;3294,55
868;Operador de Empilhadeira;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;9;46;2427,18;2944,51;3346,85;3395,77;3652,10;4270,16
1099;Operador de Entrada de Rama;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;6;46;2653,93;3382,80;3567,99;3617,91;3774,44;4194,37
875;Operador de estação de tratamento de água e efluentes;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;9;20;2568,64;2721,84;3229,84;3361,32;3592,56;3868,79
1098;Operador de Hidro Extrator;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;9;76;2015,02;2574,63;2876,17;2691,22;3157,48;3861,53
1000;Operador de Logistica;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;4;3163,59;3261,81;3780,63;3808,74;4327,57;4341,44
614;Operador de Máquina Prensa Hidráulica e Corte;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;6;54;2026,96;2352,24;2750,63;2663,66;3120,22;3496,97
1197;Operador de máquina de bordar;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;6;2099,28;2099,28;2368,80;2099,28;2373,37;3350,96
1132;Operador de Maquina de Têxtil;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;82;2254,07;2680,16;3018,99;3067,59;3249,66;3861,53
1001;Operador de Produção;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;387;2235,75;2955,66;3091,25;2955,66;3206,94;4337,77
799;Operador de Rama (Rameuse);Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;44;2527,03;3006,40;3386,65;3390,57;3854,00;4168,76
1104;Operador de Saída de Rama;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;44;2527,03;2691,22;3018,66;2944,51;3292,70;3854,00
1107;Operador de Secador;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;16;2450,08;2896,79;3049,03;3006,40;3301,53;3601,30
1054;Operador de Transpaleteira;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;6;2294,37;2481,53;2811,94;3061,48;3079,96;3079,96
1103;Operador Felpadeira;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;15;2527,03;3271,18;3429,21;3369,83;3728,68;4360,54
1111;Operador Maquina de Corte;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;8;50;2128,74;2537,27;2631,16;2608,87;2653,71;3239,59
1128;Operador Polivalente Industria Têxtil;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;204;2409,96;2461,19;2511,30;2461,19;2574,63;3851,40
1088;Pesador;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;9;34;2574,63;2945,33;3275,06;3385,94;3483,35;4244,26
1088;Pesador;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;6;3402,04;3471,02;3559,07;3482,42;3602,55;3877,74
1031;Pintor de Estruturas Metálicas;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;9;3053,73;3391,64;3439,15;3480,13;3594,79;3604,56
116;Porteiro;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;7;35;2257,83;2524,25;2898,27;2774,31;3163,12;3633,14
869;Preparador de Tintas;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;15;2691,22;2876,57;3011,70;3006,40;3221,64;3471,32
1002;Recepcionista;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;15;16;1831,83;2087,60;2446,56;2236,21;2815,55;3326,23
329;Revisor;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;9;162;1732,91;1892,28;1956,19;1892,28;2045,24;2747,75
329;Revisor;Júnior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;22;1892,28;1892,28;1926,53;1892,28;1892,28;2128,41
329;Revisor;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;19;1983,87;1986,62;2050,92;2045,24;2055,32;2348,41
1094;Revisor de Malha;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;13;106;2015,02;2527,03;2844,26;2776,01;3294,55;3854,00
3;Secretária Executiva;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;3;6677,94;6726,29;7569,44;6774,64;8015,19;9255,74
821;Soldador;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;6;19;2646,57;3359,53;3824,11;3604,56;4362,15;5277,51
474;Supervisor Administrativo;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;9;4759,10;5037,54;5742,18;5597,16;6411,41;6924,32
463;Supervisor Comercial;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;10;15;2747,75;3968,91;6208,12;6339,87;7785,29;9930,36
236;Supervisor de Almoxarifado;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;5;3283,10;3306,59;4934,99;5476,96;6017,97;6590,31
571;Supervisor de Logística;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;7;8;5533,96;5813,98;6444,88;6402,94;7072,40;7425,33
591;Supervisor de Operações;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;12;31;5880,18;6852,36;7517,24;7317,16;8275,30;9331,36
659;Supervisor de Segurança do Trabalho;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;8;4900,15;5395,46;7407,27;7269,12;9251,67;10810,56
1092;Supervisor de Talhação;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;7;7;3663,66;4428,64;5511,62;5754,33;6106,07;8093,95
469;Supervisor Financeiro;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;4;7037,90;7282,45;7770,63;7548,98;8037,16;8946,67
1027;Talhador de Tecidos;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;26;2167,06;2830,68;2965,58;2830,68;3297,30;4441,41
803;Tecelão de Malhas;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;144;2350,24;2574,63;2624,83;2574,63;2574,63;3410,61
1129;Tecelão Têxtil;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;73;2664,88;2931,32;3264,38;3443,66;3443,66;3870,84
695;Técnico em Eletroeletrônica;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;22;3263,99;4271,37;4841,21;4824,01;5248,57;6408,18
143;Técnico em Eletrônica;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;19;2534,39;2825,97;3769,57;3131,02;5047,83;5813,32
417;Técnico em Eletrotécnica;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;3;5260,12;5536,72;6394,32;5813,32;6961,42;8109,52
711;Técnico em Manutenção de Máquinas Industriais;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;10;3880,08;3958,41;4621,04;4225,40;5448,39;5813,32
124;Técnico em Segurança do Trabalho;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;14;19;3430,11;3855,92;4764,52;4704,14;5738,56;6672,60
124;Técnico em Segurança do Trabalho;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;6;3633,44;3915,13;4283,75;4349,24;4680,97;4808,63
743;Técnico em Têxtil;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;7;13;4121,62;4579,58;5016,07;4998,15;5220,72;6233,86
1093;Tintureiro;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;9;222;2527,03;2574,63;2943,09;2574,63;3304,28;3985,43
772;Torneiro Mecânico;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;6;23;4071,64;4504,47;4953,00;4504,47;5938,28;5987,34
1130;Urdidor;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;4;20;2931,32;3443,66;3384,65;3443,66;3443,66;4005,88
465;Vendedor de Loja;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;5;8;2017,76;2170,49;2399,49;2243,99;2380,01;3451,30
454;Vendedor Externo;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;8;15;2448,24;2650,66;3691,34;3528,95;4333,29;7027,29
454;Vendedor Externo;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;4;2650,66;2650,66;2974,51;2770,20;3094,05;3707,00
454;Vendedor Externo;Sênior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;5;5304,64;5304,64;7523,22;7027,29;9740,77;10238,78
272;Vendedor Interno;Indiferente;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;10;43;1892,28;2313,79;2915,03;2859,98;3070,61;5196,93
272;Vendedor Interno;Júnior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;5;2289,79;2289,79;2572,09;2416,78;2691,19;3172,90
272;Vendedor Interno;Pleno;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;7;2650,66;2650,66;2858,61;2859,98;2996,31;3205,71
272;Vendedor Interno;Sênior;Nacional;Têxtil, Confecção, Metalúrgica e Logística;2025;200;3;8;3068,32;3068,32;4877,52;3068,32;3427,80;16104,03
258;Administrador;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;6;19;4106,69;4106,69;4874,39;4106,69;4986,69;7714,26
258;Administrador;Pleno;SC;Prestac?a?o de Servic?os;2024;200;4;4;5866,70;6897,56;7019,94;7249,41;7371,79;7714,26
9;Advogado;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3;5692,28;6025,68;6684,65;6359,07;7180,84;8002,60
9;Advogado;Pleno;SC;Prestac?a?o de Servic?os;2024;200;3;3;5692,28;6025,68;6684,65;6359,07;7180,84;8002,60
13;Analista Administrativo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;8;3109,80;3212,43;3520,18;3408,02;3772,25;4106,69
19;Analista Comercial;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;4;10;2880,02;3198,03;3684,71;3473,51;4028,16;5280,03
19;Analista Comercial;Pleno;SC;Prestac?a?o de Servic?os;2024;200;3;6;3168,98;3542,73;4434,34;4222,43;5048,52;6352,14
21;Analista Contábil;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;4;3203,86;3968,98;4112,98;4368,02;4512,02;4512,02
15;Analista de Infraestrutura de TI;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;5;8;3151,95;3385,70;3750,53;3840,02;3867,62;4655,06
42;Analista de Marketing;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;5;9;3163,02;3168,02;3624,32;3456,02;3622,10;4749,19
370;Analista de Marketing Digital;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3;2449,93;2621,77;2753,57;2793,61;2905,39;3017,16
511;Analista de Mídia;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3;1872,01;3449,46;4179,53;5026,91;5333,29;5639,66
438;Analista de Pré-vendas (SDR);Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;6;1619,56;1640,73;2312,45;1760,21;2190,40;4800,03
52;Analista de Recursos Humanos;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3;3072,02;3133,94;3209,30;3195,86;3277,94;3360,02
22;Analista de Sistemas;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;5;3543,95;3600,98;4278,90;3801,62;4849,37;5598,59
16;Analista Financeiro;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;5;7;3072,02;3258,26;3720,82;3710,84;3859,73;5026,91
1167;Analista Musical;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3;1812,11;1987,40;2071,18;2162,70;2200,72;2238,73
1168;Apresentador;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;8;36;3179,54;4361,98;5510,75;4402,57;5903,07;11319,44
1168;Apresentador;Pleno;SC;Prestac?a?o de Servic?os;2024;200;7;27;3466,58;4321,38;4887,05;4402,57;5413,11;7525,80
59;Assistente Administrativo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;20;54;1818,18;2254,54;2564,29;2420,65;2909,18;3328,56
59;Assistente Administrativo;Júnior;SC;Prestac?a?o de Servic?os;2024;200;5;11;1525,57;1985,88;2115,76;2011,21;2333,53;2656,92
59;Assistente Administrativo;Pleno;SC;Prestac?a?o de Servic?os;2024;200;7;10;2352,01;2388,01;2590,30;2511,46;2709,13;3000,98
59;Assistente Administrativo;Sênior;SC;Prestac?a?o de Servic?os;2024;200;3;4;1980,49;2705,04;4014,56;3057,29;4366,81;7963,19
62;Assistente Comercial;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;9;44;2179,30;2308,54;2695,85;2768,85;3091,56;3289,94
62;Assistente Comercial;Júnior;SC;Prestac?a?o de Servic?os;2024;200;4;4;1355,53;1478,35;1603,98;1570,19;1695,82;1920,01
62;Assistente Comercial;Pleno;SC;Prestac?a?o de Servic?os;2024;200;5;14;1920,01;1920,01;2208,97;2218,54;2354,89;2654,41
273;Assistente Contábil;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;7;2647,96;3355,83;3471,74;3735,64;3735,64;3735,64
71;Assistente de Marketing;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;6;13;1689,61;2448,01;2584,25;2659,82;2800,48;2934,03
1170;Assistente de Operações Audiovisuais;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;8;1864,59;1864,83;2149,42;1881,51;2327,95;2840,57
79;Assistente Financeiro;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;4;10;2200,33;2647,96;2696,92;2647,96;2673,77;3201,34
117;Atendente de Recepção;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;7;12;1355,53;1865,84;1929,01;1932,70;2091,62;2172,35
83;Auxiliar Administrativo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;26;44;1783,41;2016,01;2482,94;2450,17;2990,08;3044,96
83;Auxiliar Administrativo;Júnior;SC;Prestac?a?o de Servic?os;2024;200;9;10;1525,57;1741,86;1922,35;1968,01;2016,01;2400,01
83;Auxiliar Administrativo;Pleno;SC;Prestac?a?o de Servic?os;2024;200;8;12;1789,34;1966,57;2376,18;2400,01;2713,69;3044,96
91;Auxiliar de Serviços Gerais;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;14;21;1355,53;1387,21;1722,99;1626,67;1934,57;2428,81
91;Auxiliar de Serviços Gerais;Júnior;SC;Prestac?a?o de Servic?os;2024;200;7;7;1534,83;1684,68;1941,09;1934,57;2160,04;2428,81
1172;Chefe de Reportagem;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;6;6;5936,16;5978,64;6374,91;6133,05;6214,95;7877,80
