Código;Nome do Cargo;Senioridade;Região;Segmento;Data;Horas;Dados Estatísticos - Empresas;Dados Estatísticos - Salários
1141;Comunicador;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;43;230
1141;Comunicador;Júnior;SC;Prestac?a?o de Servic?os;2024;200;9;28
1141;Comunicador;Pleno;SC;Prestac?a?o de Servic?os;2024;200;17;46
1141;Comunicador;Sênior;SC;Prestac?a?o de Servic?os;2024;200;4;8
1141;Comunicador;Especialista;SC;Prestac?a?o de Servic?os;2024;200;3;7
285;Consultor Comercial;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;4
1175;Controlador de Programação;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;12
39;Coordenador Administrativo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;4;11
41;Coordenador Comercial;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;4;8
56;Coordenador de Marketing;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;7;9
56;Coordenador de Marketing;Pleno;SC;Prestac?a?o de Servic?os;2024;200;4;4
395;Coordenador de Marketing Digital;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3
295;Coordenador de Operações;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3
1180;Coordenador Telejornalismo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;7
142;Designer Gráfico;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;6;14
142;Designer Gráfico;Pleno;SC;Prestac?a?o de Servic?os;2024;200;3;3
99;Diretor Administrativo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;6;7
100;Diretor Comercial;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;8;11
100;Diretor Comercial;Pleno;SC;Prestac?a?o de Servic?os;2024;200;4;4
179;Editor;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;7;83
179;Editor;Pleno;SC;Prestac?a?o de Servic?os;2024;200;5;36
535;Estagiário Nível Superior;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;6;64
105;Executivo de Contas;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;12;65
105;Executivo de Contas;Pleno;SC;Prestac?a?o de Servic?os;2024;200;9;37
106;Gerente Administrativo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;8;10
106;Gerente Administrativo;Pleno;SC;Prestac?a?o de Servic?os;2024;200;3;3
107;Gerente Comercial;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;9;11
107;Gerente Comercial;Pleno;SC;Prestac?a?o de Servic?os;2024;200;4;4
213;Gerente de Engenharia;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3
878;Gerente de Manutenção;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;4
878;Gerente de Manutenção;Pleno;SC;Prestac?a?o de Servic?os;2024;200;3;4
112;Gerente de Marketing;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3
311;Gerente de Operações;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;5;5
1183;Gerente Geral Telejornalismo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;5;6
1183;Gerente Geral Telejornalismo;Pleno;SC;Prestac?a?o de Servic?os;2024;200;4;4
151;Motorista;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;13
1142;Operador de Câmera;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;8;85
1142;Operador de Câmera;Pleno;SC;Prestac?a?o de Servic?os;2024;200;7;64
1162;Operador de Controle Mestre;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;4;40
1184;Operador Midia Audiovisual;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;11;52
1184;Operador Midia Audiovisual;Júnior;SC;Prestac?a?o de Servic?os;2024;200;3;27
1184;Operador Midia Audiovisual;Pleno;SC;Prestac?a?o de Servic?os;2024;200;6;27
322;Produtor;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;11;34
322;Produtor;Pleno;SC;Prestac?a?o de Servic?os;2024;200;7;27
330;Redator;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;8
84;Redator Técnico;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;44
1143;Reporter;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;9;91
1143;Reporter;Júnior;SC;Prestac?a?o de Servic?os;2024;200;3;62
1143;Reporter;Pleno;SC;Prestac?a?o de Servic?os;2024;200;6;33
3;Secretária Executiva;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3
118;Secretário(a);Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3
474;Supervisor Administrativo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;5;5
474;Supervisor Administrativo;Pleno;SC;Prestac?a?o de Servic?os;2024;200;5;5
463;Supervisor Comercial;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;3
463;Supervisor Comercial;Pleno;SC;Prestac?a?o de Servic?os;2024;200;3;3
882;Supervisor de Manutenção;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;4;7
882;Supervisor de Manutenção;Pleno;SC;Prestac?a?o de Servic?os;2024;200;4;7
591;Supervisor de Operações;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;6;9
591;Supervisor de Operações;Pleno;SC;Prestac?a?o de Servic?os;2024;200;4;6
1161;Supervisor Técnico;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;5
1161;Supervisor Técnico;Pleno;SC;Prestac?a?o de Servic?os;2024;200;3;5
454;Vendedor Externo;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;4;9
272;Vendedor Interno;Indiferente;SC;Prestac?a?o de Servic?os;2024;200;3;6
203;Almoxarife;Indiferente;SC;Indu?stria;2024;200;11;17
203;Almoxarife;Júnior;SC;Indu?stria;2024;200;4;5
203;Almoxarife;Sênior;SC;Indu?stria;2024;200;3;3
13;Analista Administrativo;Indiferente;SC;Indu?stria;2024;200;3;3
19;Analista Comercial;Indiferente;SC;Indu?stria;2024;200;4;9
19;Analista Comercial;Júnior;SC;Indu?stria;2024;200;3;7
21;Analista Contábil;Indiferente;SC;Indu?stria;2024;200;3;3
25;Analista de Atendimento e Suporte;Indiferente;SC;Indu?stria;2024;200;3;4
367;Analista de Comércio Exterior;Indiferente;SC;Indu?stria;2024;200;3;4
136;Analista de Compras;Indiferente;SC;Indu?stria;2024;200;5;6
26;Orçamentista;Indiferente;SC;Indu?stria;2024;200;10;18
26;Orçamentista;Pleno;SC;Indu?stria;2024;200;4;6
26;Orçamentista;Sênior;SC;Indu?stria;2024;200;3;3
435;Analista de Dados;Indiferente;SC;Indu?stria;2024;200;3;3
28;Analista de Departamento Pessoal;Indiferente;SC;Indu?stria;2024;200;4;7
368;Analista de Faturamento;Indiferente;SC;Indu?stria;2024;200;4;4
42;Analista de Marketing;Indiferente;SC;Indu?stria;2024;200;4;5
306;Analista de Operações;Indiferente;SC;Indu?stria;2024;200;4;10
354;Analista de PCP;Indiferente;SC;Indu?stria;2024;200;4;6
354;Analista de PCP;Pleno;SC;Indu?stria;2024;200;3;3
17;Analista de Pesquisa e Desenvolvimento P&D;Indiferente;SC;Indu?stria;2024;200;4;7
48;Analista de Processos;Indiferente;SC;Indu?stria;2024;200;3;5
610;Analista de Produção;Indiferente;SC;Indu?stria;2024;200;4;18
610;Analista de Produção;Pleno;SC;Indu?stria;2024;200;3;3
628;Analista de Qualidade;Indiferente;SC;Indu?stria;2024;200;8;15
628;Analista de Qualidade;Júnior;SC;Indu?stria;2024;200;3;5
628;Analista de Qualidade;Pleno;SC;Indu?stria;2024;200;4;4
52;Analista de Recursos Humanos;Indiferente;SC;Indu?stria;2024;200;8;11
52;Analista de Recursos Humanos;Júnior;SC;Indu?stria;2024;200;3;3
52;Analista de Recursos Humanos;Pleno;SC;Indu?stria;2024;200;5;5
22;Analista de Sistemas;Indiferente;SC;Indu?stria;2024;200;3;5
16;Analista Financeiro;Indiferente;SC;Indu?stria;2024;200;5;7
276;Analista Fiscal;Indiferente;SC;Indu?stria;2024;200;4;8
276;Analista Fiscal;Júnior;SC;Indu?stria;2024;200;3;3
328;Arte Finalista;Indiferente;SC;Indu?stria;2024;200;7;15
328;Arte Finalista;Pleno;SC;Indu?stria;2024;200;3;4
328;Arte Finalista;Sênior;SC;Indu?stria;2024;200;3;4
59;Assistente Administrativo;Indiferente;SC;Indu?stria;2024;200;12;18
59;Assistente Administrativo;Júnior;SC;Indu?stria;2024;200;3;3
62;Assistente Comercial;Indiferente;SC;Indu?stria;2024;200;6;7
565;Assistente de Almoxarifado;Indiferente;SC;Indu?stria;2024;200;3;6
67;Assistente de Compras;Indiferente;SC;Indu?stria;2024;200;9;19
68;Assistente de Departamento Pessoal;Indiferente;SC;Indu?stria;2024;200;3;3
387;Assistente de Faturamento;Indiferente;SC;Indu?stria;2024;200;4;10
70;Assistente de Logística;Indiferente;SC;Indu?stria;2024;200;3;5
71;Assistente de Marketing;Indiferente;SC;Indu?stria;2024;200;3;3
388;Assistente de PCP;Indiferente;SC;Indu?stria;2024;200;3;7
594;Assistente de Pesquisa e Desenvolvimento P&D;Indiferente;SC;Indu?stria;2024;200;4;5
389;Assistente de Pós-vendas;Indiferente;SC;Indu?stria;2024;200;3;4
611;Assistente de Produção;Indiferente;SC;Indu?stria;2024;200;4;15
611;Assistente de Produção;Júnior;SC;Indu?stria;2024;200;3;10
629;Assistente de Qualidade;Indiferente;SC;Indu?stria;2024;200;5;32
77;Assistente de Recursos Humanos;Indiferente;SC;Indu?stria;2024;200;6;6
79;Assistente Financeiro;Indiferente;SC;Indu?stria;2024;200;5;6
117;Atendente de Recepção;Indiferente;SC;Indu?stria;2024;200;4;9
83;Auxiliar Administrativo;Indiferente;SC;Indu?stria;2024;200;11;20
1152;Auxiliar de Acabamento Gráfico;Indiferente;SC;Indu?stria;2024;200;8;47
392;Auxiliar de Almoxarifado;Indiferente;SC;Indu?stria;2024;200;5;37
392;Auxiliar de Almoxarifado;Júnior;SC;Indu?stria;2024;200;3;7
566;Auxiliar de Estoque;Indiferente;SC;Indu?stria;2024;200;3;7
1154;Auxiliar de Impressão;Indiferente;SC;Indu?stria;2024;200;4;12
1154;Auxiliar de Impressão;Pleno;SC;Indu?stria;2024;200;3;4
216;Auxiliar de Laboratório;Indiferente;SC;Indu?stria;2024;200;4;11
861;Auxiliar de Manutenção;Indiferente;SC;Indu?stria;2024;200;3;4
393;Auxiliar de Produção;Indiferente;SC;Indu?stria;2024;200;12;506
393;Auxiliar de Produção;Júnior;SC;Indu?stria;2024;200;6;34
393;Auxiliar de Produção;Pleno;SC;Indu?stria;2024;200;4;9
393;Auxiliar de Produção;Sênior;SC;Indu?stria;2024;200;3;6
91;Auxiliar de Serviços Gerais;Indiferente;SC;Indu?stria;2024;200;13;40
91;Auxiliar de Serviços Gerais;Júnior;SC;Indu?stria;2024;200;3;8
91;Auxiliar de Serviços Gerais;Pleno;SC;Indu?stria;2024;200;4;5
93;Comprador;Indiferente;SC;Indu?stria;2024;200;4;7
93;Comprador;Pleno;SC;Indu?stria;2024;200;3;4
93;Comprador;Sênior;SC;Indu?stria;2024;200;4;4
955;Conferente;Indiferente;SC;Indu?stria;2024;200;5;27
41;Coordenador Comercial;Indiferente;SC;Indu?stria;2024;200;4;5
137;Coordenador de Compras;Indiferente;SC;Indu?stria;2024;200;3;3
567;Coordenador de Logística;Indiferente;SC;Indu?stria;2024;200;3;3
863;Coordenador de Manutenção;Indiferente;SC;Indu?stria;2024;200;3;3
119;Coordenador de Processos;Indiferente;SC;Indu?stria;2024;200;3;3
396;Coordenador de Produção;Indiferente;SC;Indu?stria;2024;200;3;6
631;Coordenador de Qualidade;Indiferente;SC;Indu?stria;2024;200;3;3
122;Coordenador Financeiro;Indiferente;SC;Indu?stria;2024;200;5;5
249;Desenhista Projetista;Indiferente;SC;Indu?stria;2024;200;3;22
142;Designer Gráfico;Indiferente;SC;Indu?stria;2024;200;7;12
142;Designer Gráfico;Pleno;SC;Indu?stria;2024;200;5;10
142;Designer Gráfico;Sênior;SC;Indu?stria;2024;200;3;4
403;Diretor de Produção;Indiferente;SC;Indu?stria;2024;200;3;3
218;Eletricista;Indiferente;SC;Indu?stria;2024;200;6;48
218;Eletricista;Júnior;SC;Indu?stria;2024;200;3;7
218;Eletricista;Pleno;SC;Indu?stria;2024;200;4;12
218;Eletricista;Sênior;SC;Indu?stria;2024;200;4;18
820;Encarregado de Manutenção;Indiferente;SC;Indu?stria;2024;200;3;3
355;Encarregado de Produção;Indiferente;SC;Indu?stria;2024;200;8;22
355;Encarregado de Produção;Sênior;SC;Indu?stria;2024;200;3;5
406;Expedidor;Indiferente;SC;Indu?stria;2024;200;5;20
406;Expedidor;Júnior;SC;Indu?stria;2024;200;3;6
406;Expedidor;Pleno;SC;Indu?stria;2024;200;3;3
406;Expedidor;Sênior;SC;Indu?stria;2024;200;3;3
106;Gerente Administrativo;Indiferente;SC;Indu?stria;2024;200;5;5
107;Gerente Comercial;Indiferente;SC;Indu?stria;2024;200;3;3
109;Gerente de Compras;Indiferente;SC;Indu?stria;2024;200;3;3
613;Gerente de Produção;Indiferente;SC;Indu?stria;2024;200;6;6
113;Gerente de Recursos Humanos;Indiferente;SC;Indu?stria;2024;200;3;3
1155;Impressor;Indiferente;SC;Indu?stria;2024;200;17;63
1155;Impressor;Júnior;SC;Indu?stria;2024;200;3;7
1155;Impressor;Pleno;SC;Indu?stria;2024;200;5;19
1155;Impressor;Sênior;SC;Indu?stria;2024;200;5;17
797;Laboratorista Têxtil;Indiferente;SC;Indu?stria;2024;200;3;5
797;Laboratorista Têxtil;Pleno;SC;Indu?stria;2024;200;3;3
968;Líder de Expedição;Indiferente;SC;Indu?stria;2024;200;3;7
819;Mecânico de Manutenção de Máquinas;Indiferente;SC;Indu?stria;2024;200;6;58
819;Mecânico de Manutenção de Máquinas;Júnior;SC;Indu?stria;2024;200;4;14
819;Mecânico de Manutenção de Máquinas;Pleno;SC;Indu?stria;2024;200;5;35
819;Mecânico de Manutenção de Máquinas;Sênior;SC;Indu?stria;2024;200;4;6
151;Motorista;Indiferente;SC;Indu?stria;2024;200;8;11
958;Motorista de Caminhão;Indiferente;SC;Indu?stria;2024;200;4;7
1157;Operador de Acabamento Automatizado;Indiferente;SC;Indu?stria;2024;200;3;15
1151;Operador de Acabamento Gráfico;Indiferente;SC;Indu?stria;2024;200;8;41
1151;Operador de Acabamento Gráfico;Pleno;SC;Indu?stria;2024;200;3;10
1151;Operador de Acabamento Gráfico;Sênior;SC;Indu?stria;2024;200;4;12
1156;Operador de Acabamento Manual;Indiferente;SC;Indu?stria;2024;200;5;34
1158;Operador de Corte e Vinco Automático;Indiferente;SC;Indu?stria;2024;200;7;11
1158;Operador de Corte e Vinco Automático;Pleno;SC;Indu?stria;2024;200;4;4
868;Operador de Empilhadeira;Indiferente;SC;Indu?stria;2024;200;6;63
614;Operador de Máquina;Indiferente;SC;Indu?stria;2024;200;7;385
614;Operador de Máquina;Pleno;SC;Indu?stria;2024;200;4;74
1153;Operador de Pré-Impressão;Indiferente;SC;Indu?stria;2024;200;4;8
1111;Operador Maquina de Corte;Indiferente;SC;Indu?stria;2024;200;4;11
116;Porteiro;Indiferente;SC;Indu?stria;2024;200;4;7
3;Secretária Executiva;Indiferente;SC;Indu?stria;2024;200;3;3
463;Supervisor Comercial;Indiferente;SC;Indu?stria;2024;200;3;5
236;Supervisor de Almoxarifado;Indiferente;SC;Indu?stria;2024;200;4;5
497;Supervisor de Compras;Indiferente;SC;Indu?stria;2024;200;3;4
882;Supervisor de Manutenção;Indiferente;SC;Indu?stria;2024;200;5;9
591;Supervisor de Operações;Indiferente;SC;Indu?stria;2024;200;3;6
615;Supervisor de Produção;Indiferente;SC;Indu?stria;2024;200;9;37
615;Supervisor de Produção;Pleno;SC;Indu?stria;2024;200;3;5
124;Técnico em Segurança do Trabalho;Indiferente;SC;Indu?stria;2024;200;4;11
124;Técnico em Segurança do Trabalho;Júnior;SC;Indu?stria;2024;200;3;5
454;Vendedor Externo;Indiferente;SC;Indu?stria;2024;200;3;10
272;Vendedor Interno;Indiferente;SC;Indu?stria;2024;200;8;12
272;Vendedor Interno;Júnior;SC;Indu?stria;2024;200;3;4
272;Vendedor Interno;Pleno;SC;Indu?stria;2024;200;3;8
21;Analista Contábil;Indiferente;SC;Come?rcio;2024;200;3;8
136;Analista de Compras;Indiferente;SC;Come?rcio;2024;200;7;16
136;Analista de Compras;Júnior;SC;Come?rcio;2024;200;4;5
28;Analista de Departamento Pessoal;Indiferente;SC;Come?rcio;2024;200;3;4
37;Analista de Logística;Indiferente;SC;Come?rcio;2024;200;6;14
42;Analista de Marketing;Indiferente;SC;Come?rcio;2024;200;4;6
42;Analista de Marketing;Júnior;SC;Come?rcio;2024;200;3;4
48;Analista de Processos;Indiferente;SC;Come?rcio;2024;200;3;3
52;Analista de Recursos Humanos;Indiferente;SC;Come?rcio;2024;200;6;11
52;Analista de Recursos Humanos;Júnior;SC;Come?rcio;2024;200;3;4
52;Analista de Recursos Humanos;Pleno;SC;Come?rcio;2024;200;3;5
16;Analista Financeiro;Indiferente;SC;Come?rcio;2024;200;6;9
16;Analista Financeiro;Pleno;SC;Come?rcio;2024;200;3;5
276;Analista Fiscal;Indiferente;SC;Come?rcio;2024;200;4;8
276;Analista Fiscal;Sênior;SC;Come?rcio;2024;200;3;3
59;Assistente Administrativo;Indiferente;SC;Come?rcio;2024;200;8;21
62;Assistente Comercial;Indiferente;SC;Come?rcio;2024;200;6;12
62;Assistente Comercial;Júnior;SC;Come?rcio;2024;200;4;6
273;Assistente Contábil;Indiferente;SC;Come?rcio;2024;200;3;4
67;Assistente de Compras;Indiferente;SC;Come?rcio;2024;200;3;3
68;Assistente de Departamento Pessoal;Indiferente;SC;Come?rcio;2024;200;4;4
69;Assistente de Infraestrutura de TI;Indiferente;SC;Come?rcio;2024;200;3;5
70;Assistente de Logística;Indiferente;SC;Come?rcio;2024;200;15;36
70;Assistente de Logística;Pleno;SC;Come?rcio;2024;200;3;12
441;Assistente de Pré-vendas (SDR);Indiferente;SC;Come?rcio;2024;200;3;10
79;Assistente Financeiro;Indiferente;SC;Come?rcio;2024;200;12;30
79;Assistente Financeiro;Júnior;SC;Come?rcio;2024;200;3;4
79;Assistente Financeiro;Pleno;SC;Come?rcio;2024;200;4;5
277;Assistente Fiscal;Indiferente;SC;Come?rcio;2024;200;3;6
83;Auxiliar Administrativo;Indiferente;SC;Come?rcio;2024;200;16;56
566;Auxiliar de Estoque;Indiferente;SC;Come?rcio;2024;200;25;747
88;Auxiliar de Logística;Indiferente;SC;Come?rcio;2024;200;6;96
861;Auxiliar de Manutenção;Indiferente;SC;Come?rcio;2024;200;3;4
91;Auxiliar de Serviços Gerais;Indiferente;SC;Come?rcio;2024;200;29;68
91;Auxiliar de Serviços Gerais;Júnior;SC;Come?rcio;2024;200;3;3
955;Conferente;Indiferente;SC;Come?rcio;2024;200;14;82
123;Coordenador de Controladoria;Indiferente;SC;Come?rcio;2024;200;3;3
567;Coordenador de Logística;Indiferente;SC;Come?rcio;2024;200;3;4
572;Coordenador de Loja;Indiferente;SC;Come?rcio;2024;200;12;13
122;Coordenador Financeiro;Indiferente;SC;Come?rcio;2024;200;3;3
142;Designer Gráfico;Indiferente;SC;Come?rcio;2024;200;3;7
142;Designer Gráfico;Pleno;SC;Come?rcio;2024;200;3;6
956;Empacotador;Indiferente;SC;Come?rcio;2024;200;24;41
957;Entregador;Indiferente;SC;Come?rcio;2024;200;23;1029
535;Estagiário Nível Superior;Indiferente;SC;Come?rcio;2024;200;4;5
464;Gerente de Loja;Indiferente;SC;Come?rcio;2024;200;24;24
968;Líder de Expedição;Indiferente;SC;Come?rcio;2024;200;5;11
151;Motorista;Indiferente;SC;Come?rcio;2024;200;3;9
958;Motorista de Caminhão;Indiferente;SC;Come?rcio;2024;200;20;863
466;Operador de Caixa;Indiferente;SC;Come?rcio;2024;200;25;117
868;Operador de Empilhadeira;Indiferente;SC;Come?rcio;2024;200;17;73
116;Porteiro;Indiferente;SC;Come?rcio;2024;200;3;3
570;Repositor;Indiferente;SC;Come?rcio;2024;200;23;77
571;Supervisor de Logística;Indiferente;SC;Come?rcio;2024;200;5;9
571;Supervisor de Logística;Pleno;SC;Come?rcio;2024;200;3;3
124;Técnico em Segurança do Trabalho;Indiferente;SC;Come?rcio;2024;200;3;4
454;Vendedor Externo;Indiferente;SC;Come?rcio;2024;200;3;10
272;Vendedor Interno;Indiferente;SC;Come?rcio;2024;200;24;356
272;Vendedor Interno;Pleno;SC;Come?rcio;2024;200;3;17
203;Almoxarife;Indiferente;Nacional;Educação;2024;200;4;6
13;Analista Administrativo;Indiferente;Nacional;Educação;2024;200;4;5
19;Analista Comercial;Indiferente;Nacional;Educação;2024;200;3;5
21;Analista Contábil;Indiferente;Nacional;Educação;2024;200;4;9
21;Analista Contábil;Júnior;Nacional;Educação;2024;200;3;6
25;Analista de Atendimento e Suporte;Indiferente;Nacional;Educação;2024;200;4;6
28;Analista de Departamento Pessoal;Indiferente;Nacional;Educação;2024;200;4;5
28;Analista de Departamento Pessoal;Sênior;Nacional;Educação;2024;200;3;3
15;Analista de Infraestrutura de TI;Indiferente;Nacional;Educação;2024;200;4;7
42;Analista de Marketing;Indiferente;Nacional;Educação;2024;200;3;4
42;Analista de Marketing;Pleno;Nacional;Educação;2024;200;3;3
190;Analista de Planejamento Financeiro;Indiferente;Nacional;Educação;2024;200;4;7
52;Analista de Recursos Humanos;Indiferente;Nacional;Educação;2024;200;5;11
52;Analista de Recursos Humanos;Júnior;Nacional;Educação;2024;200;3;5
52;Analista de Recursos Humanos;Pleno;Nacional;Educação;2024;200;3;4
22;Analista de Sistemas;Indiferente;Nacional;Educação;2024;200;4;11
22;Analista de Sistemas;Júnior;Nacional;Educação;2024;200;3;8
16;Analista Financeiro;Indiferente;Nacional;Educação;2024;200;8;15
16;Analista Financeiro;Júnior;Nacional;Educação;2024;200;4;9
16;Analista Financeiro;Pleno;Nacional;Educação;2024;200;3;3
775;Assessor Acadêmico;Indiferente;Nacional;Educação;2024;200;3;3
324;Assessor de Imprensa;Indiferente;Nacional;Educação;2024;200;3;4
59;Assistente Administrativo;Indiferente;Nacional;Educação;2024;200;6;73
62;Assistente Comercial;Indiferente;Nacional;Educação;2024;200;12;82
273;Assistente Contábil;Indiferente;Nacional;Educação;2024;200;3;3
67;Assistente de Compras;Indiferente;Nacional;Educação;2024;200;3;3
778;Assistente de Ensino;Indiferente;Nacional;Educação;2024;200;7;37
779;Assistente de Laboratório;Indiferente;Nacional;Educação;2024;200;4;21
71;Assistente de Marketing;Indiferente;Nacional;Educação;2024;200;10;14
77;Assistente de Recursos Humanos;Indiferente;Nacional;Educação;2024;200;10;15
79;Assistente Financeiro;Indiferente;Nacional;Educação;2024;200;11;18
256;Assistente Social;Indiferente;Nacional;Educação;2024;200;3;21
83;Auxiliar Administrativo;Indiferente;Nacional;Educação;2024;200;4;47
780;Auxiliar de Sala;Indiferente;Nacional;Educação;2024;200;4;370
781;Auxiliar de Infraestrutura Predial;Indiferente;Nacional;Educação;2024;200;7;10
91;Auxiliar de Serviços Gerais;Indiferente;Nacional;Educação;2024;200;13;118
782;Bibliotecário;Indiferente;Nacional;Educação;2024;200;9;9
93;Comprador;Indiferente;Nacional;Educação;2024;200;3;9
94;Contador;Indiferente;Nacional;Educação;2024;200;3;3
783;Coordenador Acadêmico;Indiferente;Nacional;Educação;2024;200;11;44
39;Coordenador Administrativo;Indiferente;Nacional;Educação;2024;200;3;8
41;Coordenador Comercial;Indiferente;Nacional;Educação;2024;200;5;5
132;Coordenador TI;Indiferente;Nacional;Educação;2024;200;6;6
121;Coordenador de Recursos Humanos;Indiferente;Nacional;Educação;2024;200;3;4
122;Coordenador Financeiro;Indiferente;Nacional;Educação;2024;200;9;9
516;Coordenador Pedagógico;Indiferente;Nacional;Educação;2024;200;3;3
619;Cozinheiro;Indiferente;Nacional;Educação;2024;200;3;7
399;Designer Gráfico;Indiferente;Nacional;Educação;2024;200;3;4
517;Diretor de Instituição Educacional;Indiferente;Nacional;Educação;2024;200;7;7
820;Supervisor Serviços Gerais;Indiferente;Nacional;Educação;2024;200;3;4
878;Gerente de Manutenção;Indiferente;Nacional;Educação;2024;200;4;4
787;Monitor Escolar;Indiferente;Nacional;Educação;2024;200;3;38
151;Motorista;Indiferente;Nacional;Educação;2024;200;3;4
789;Orientador Educacional;Indiferente;Nacional;Educação;2024;200;3;56
518;Professor de Educação Infantil;Indiferente;Nacional;Educação;2024;200;6;241
794;Professor de Ensino Fundamental - Anos finais;Indiferente;Nacional;Educação;2024;200;6;117
519;Professor de Ensino Fundamental - Anos iniciais;Indiferente;Nacional;Educação;2024;200;6;261
520;Professor de Ensino Médio;Indiferente;Nacional;Educação;2024;200;9;192
520;Professor de Ensino Médio;Júnior;Nacional;Educação;2024;200;3;6
521;Professor de Ensino Superior;Indiferente;Nacional;Educação;2024;200;9;403
521;Professor de Ensino Superior;Pleno;Nacional;Educação;2024;200;4;43
521;Professor de Ensino Superior;Sênior;Nacional;Educação;2024;200;4;53
521;Professor de Ensino Superior;Especialista;Nacional;Educação;2024;200;4;22
522;Professor de Pós-graduação;Indiferente;Nacional;Educação;2024;200;6;15
791;Secretária Escolar;Indiferente;Nacional;Educação;2024;200;5;27
161;Técnico em TI;Indiferente;Nacional;Educação;2024;200;10;17
124;Técnico em Segurança do Trabalho;Indiferente;Nacional;Educação;2024;200;3;4
661;Vigilante;Indiferente;Nacional;Educação;2024;200;3;17
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
